t_s,fused_yaw_deg,ahrs_yaw_deg,raw_vyaw_deg_s,ahrs_vyaw_deg_s,mag_x,mag_y,mag_z,mag_magnitude,x_m,y_m,is_checkpoint,checkpoint_idx,gt_x,gt_y,gt_error_m
43.194,-3.9985,91.7774,0.0926,-0.2141,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
43.245,-4.0409,91.7352,0.0212,-0.0610,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
43.294,-4.0421,91.7352,0.0032,0.0528,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
43.344,-4.0420,91.7352,0.1382,0.0776,0.000014,0.000031,-0.000079,0.000086,15.5072,-0.0743,0,,,,
43.394,-4.0418,91.7352,-0.0300,-0.0658,0.000014,0.000031,-0.000079,0.000086,15.5076,-0.0743,0,,,,
43.444,-4.0432,91.7352,-0.0253,-0.1055,0.000014,0.000031,-0.000079,0.000086,15.5082,-0.0744,0,,,,
43.494,-4.0604,91.7149,0.6868,0.6856,0.000014,0.000031,-0.000079,0.000086,15.5096,-0.0745,0,,,,
43.544,-4.0436,91.7339,0.2635,0.3246,0.000014,0.000031,-0.000079,0.000086,15.5112,-0.0746,0,,,,
43.594,-4.0526,91.7245,-0.5713,-0.6639,0.000015,0.000031,-0.000079,0.000086,15.5143,-0.0748,0,,,,
43.644,-4.0890,91.6876,-0.5237,-0.6006,0.000015,0.000031,-0.000079,0.000086,15.5185,-0.0751,0,,,,
43.694,-4.0834,91.6951,0.6823,0.7071,0.000015,0.000031,-0.000079,0.000086,15.5228,-0.0754,0,,,,
43.744,-4.1442,91.6308,-1.2911,-1.7705,0.000016,0.000031,-0.000079,0.000086,15.5289,-0.0758,0,,,,
43.794,-4.2150,91.5621,-0.8627,-0.7782,0.000016,0.000031,-0.000079,0.000086,15.5356,-0.0763,0,,,,
43.844,-4.2179,91.5600,0.3188,0.2934,0.000016,0.000031,-0.000079,0.000086,15.5428,-0.0769,0,,,,
43.894,-4.1965,91.5802,0.1623,-0.1335,0.000017,0.000031,-0.000079,0.000086,15.5491,-0.0773,0,,,,
43.944,-4.2158,91.5590,-0.5055,-0.6035,0.000017,0.000030,-0.000079,0.000086,15.5549,-0.0777,0,,,,
43.994,-4.2987,91.4777,-0.8809,-1.0037,0.000017,0.000030,-0.000079,0.000086,15.5599,-0.0781,0,,,,
44.044,-4.3546,91.4240,-0.8497,-0.7843,0.000018,0.000030,-0.000079,0.000086,15.5642,-0.0784,0,,,,
44.094,-4.3630,91.4166,0.3395,0.4713,0.000018,0.000030,-0.000079,0.000086,15.5665,-0.0786,0,,,,
44.144,-4.3303,91.4469,0.7571,0.6282,0.000018,0.000030,-0.000079,0.000086,15.5679,-0.0787,0,,,,
44.194,-4.3103,91.4660,0.0772,0.1088,0.000018,0.000030,-0.000079,0.000086,15.5679,-0.0787,0,,,,
44.244,-4.3682,91.4035,-0.7641,-0.8280,0.000018,0.000030,-0.000079,0.000086,15.5672,-0.0787,0,,,,
44.294,-4.4139,91.3652,-0.3888,-0.0938,0.000018,0.000030,-0.000079,0.000086,15.5661,-0.0786,0,,,,
44.344,-4.3854,91.3929,0.9917,0.9128,0.000018,0.000030,-0.000079,0.000086,15.5649,-0.0785,0,,,,
44.394,-4.3446,91.4332,0.5081,0.3726,0.000018,0.000030,-0.000079,0.000086,15.5642,-0.0785,0,,,,
44.443,-4.3390,91.4382,-0.0276,0.0130,0.000018,0.000030,-0.000079,0.000086,15.5638,-0.0784,0,,,,
44.493,-4.3947,91.3815,-0.4083,-0.3677,0.000018,0.000030,-0.000079,0.000086,15.5639,-0.0784,0,,,,
44.544,-4.4204,91.3564,-0.2709,-0.1252,0.000018,0.000030,-0.000079,0.000086,15.5642,-0.0785,0,,,,
44.593,-4.4164,91.3616,0.5080,0.4789,0.000018,0.000030,-0.000079,0.000086,15.5645,-0.0785,0,,,,
44.643,-4.3968,91.3782,0.2536,0.1942,0.000018,0.000030,-0.000079,0.000086,15.5646,-0.0785,0,,,,
44.693,-4.4112,91.3641,-0.4619,-0.6069,0.000018,0.000030,-0.000079,0.000086,15.5647,-0.0785,0,,,,
44.744,-4.4655,91.3113,0.1009,0.1016,0.000018,0.000030,-0.000079,0.000086,15.5645,-0.0785,0,,,,
44.794,-4.4551,91.3215,0.2018,0.1646,0.000018,0.000030,-0.000079,0.000086,15.5645,-0.0785,0,,,,
